decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2013-01-02,TGLT11.SA,TGLT11,bdr,TGLT,DR2,BRTGLTBDR003,2013-01-02,13.99,7086548.0,1,6,525300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DOHL4.SA,DOHL4,equity,DOHLER,PN  EJ,BRDOHLACNPR9,2013-01-02,3.4,38681.71875,32,8,4900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RNAR3.SA,RNAR3,equity,RENAR,ON      NM,BRRNARACNOR6,2013-01-02,0.16,35615.05,60,18,211200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PTPA4.SA,PTPA4,equity,PETROPAR,PN,BRPTPAACNPR8,2013-01-02,42.01,32869.35,20,5,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2013-01-02,3.17,32325.76923076923,52,2,2000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2013-01-02,0.55,30829.92156862745,51,16,16600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEBR5.SA,CEBR5,equity,CEB,PNA,BRCEBRACNPA8,2013-01-02,27.99,30236.083333333332,12,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FJTA3.SA,FJTA3,equity,FORJA TAURUS,ON      N2,BRFJTAACNOR5,2013-01-02,2.81,29497.137931034482,58,33,23800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CCHI3.SA,CCHI3,equity,CHIARELLI,ON,BRCCHIACNOR5,2013-01-02,0.11,28909.615384615383,52,4,140000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,REDE4.SA,REDE4,equity,REDE ENERGIA,PN,BRREDEACNPR4,2013-01-02,3.4,27446.657142857144,35,7,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HAGA3.SA,HAGA3,equity,HAGA S/A,ON,BRHAGAACNOR7,2013-01-02,1.8,25461.6875,16,2,2000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TRPL3.SA,TRPL3,equity,TRAN PAULIST,ON      N1,BRTRPLACNOR4,2013-01-02,44.0,25009.0,18,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RDTR3.SA,RDTR3,equity,REDENTOR,ON      NM,BRRDTRACNOR7,2013-01-02,7.68,22377.615384615383,13,1,1700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MTIG4.SA,MTIG4,equity,METAL IGUACU,PN,BRMTIGACNPR7,2013-01-02,0.12,22337.0,60,4,11300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRIV3.SA,BRIV3,equity,ALFA INVEST,ON,BRBRIVACNOR6,2013-01-02,5.51,21535.0,24,15,22000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GEPA4.SA,GEPA4,equity,GER PARANAP,PN  EJ,BRGEPAACNPR9,2013-01-02,68.37,20355.46153846154,13,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RSIP3.SA,RSIP3,equity,RASIP AGRO,ON,BRRSIPACNOR2,2013-01-02,0.4,20042.529411764706,34,1,9900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SGAS4.SA,SGAS4,equity,WLM IND COM,PN,BRSGASACNPR3,2013-01-02,81.49,19923.47619047619,21,2,1100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BNBR4.SA,BNBR4,equity,NORD BRASIL,PN,BRBNBRACNPR5,2013-01-02,19.01,17793.53846153846,26,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MEND6.SA,MEND6,equity,MENDES JR,PNB,BRMENDACNPB0,2013-01-02,26.51,17786.4375,16,5,600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RCSL4.SA,RCSL4,equity,RECRUSUL,PN,BRRCSLACNPR1,2013-01-02,0.05,17531.966666666667,60,29,846800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JBDU10.SA,JBDU10,equity,J B DUARTE,PN  REC,BRJBDUR11PR7,2013-01-02,0.03,17082.25,40,5,591000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RHDS3.SA,RHDS3,equity,M G POLIEST,ON,BRRHDSACNOR0,2013-01-02,0.08,17047.14285714286,42,3,25000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SPRI3.SA,SPRI3,equity,SPRINGER,ON,BRSPRIACNOR2,2013-01-02,0.46,16946.296296296296,54,38,102900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ECPR4.SA,ECPR4,equity,ENCORPAR,PN,BRECPRACNPR2,2013-01-02,33.5,16866.176470588234,17,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SULT4.SA,SULT4,equity,SULTEPA,PN,BRSULTACNPR9,2013-01-02,2.56,15950.184210526315,38,4,800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2013-01-02,0.58,14986.964285714286,56,9,34000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2013-01-02,1.7,14662.0,40,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BNBR3.SA,BNBR3,equity,NORD BRASIL,ON,BRBNBRACNOR8,2013-01-02,19.4,14310.555555555555,9,2,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TOYB4.SA,TOYB4,equity,TECTOY,PN *,BRTOYBACNPR1,2013-01-02,0.03,13845.783333333333,60,23,1286400000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN      N1,BRMGELACNPR3,2013-01-02,2.95,13401.866666666667,45,8,2500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CMGR4.SA,CMGR4,equity,CEMAT,PN,BRCMGRACNPR4,2013-01-02,4.26,13030.1875,16,2,1100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TOYB3.SA,TOYB3,equity,TECTOY,ON *,BRTOYBACNOR4,2013-01-02,0.03,12618.133333333333,60,1754,5819600000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SNSY3.SA,SNSY3,equity,SANSUY,ON,BRSNSYACNOR2,2013-01-02,5.0,12461.57142857143,14,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTSA3.SA,CTSA3,equity,SANTANENSE,ON  ED,BRCTSAACNOR3,2013-01-02,4.75,12059.057142857142,35,7,1100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DUQE4.SA,DUQE4,equity,MET DUQUE,PN,BRDUQEACNPR2,2013-01-02,14.74,11876.611111111111,18,6,800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CAMB4.SA,CAMB4,equity,CAMBUCI,PN,BRCAMBACNPR1,2013-01-02,1.95,11595.884615384615,52,15,2600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LUXM3.SA,LUXM3,equity,TREVISA,ON,BRLUXMACNOR7,2013-01-02,48.0,11550.0,3,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTSA4.SA,CTSA4,equity,SANTANENSE,PN  ED,BRCTSAACNPR0,2013-01-02,4.65,10926.655172413793,29,4,1200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HBTS5.SA,HBTS5,equity,HABITASUL,PNA,BRHBTSACNPA3,2013-01-02,8.59,10796.421052631578,38,3,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ESTR4.SA,ESTR4,equity,ESTRELA,PN,BRESTRACNPR0,2013-01-02,0.48,10646.232142857143,56,7,3900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RANI3.SA,RANI3,equity,CELUL IRANI,ON,BRRANIACNOR5,2013-01-02,1.55,10089.275,40,2,8000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VIGR3.SA,VIGR3,equity,VIGOR FOOD,ON      NM,BRVIGRACNOR5,2013-01-02,5.85,9849.6,60,8,1600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CMGR3.SA,CMGR3,equity,CEMAT,ON,BRCMGRACNOR7,2013-01-02,7.85,9546.357142857143,14,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KLBN3.SA,KLBN3,equity,KLABIN S/A,ON      N1,BRKLBNACNOR2,2013-01-02,12.45,9535.842105263158,19,1,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2013-01-02,3.11,9047.466666666667,15,5,6300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEDO4.SA,CEDO4,equity,CEDRO,PN      N1,BRCEDOACNPR5,2013-01-02,8.12,8783.322580645161,31,16,3000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RSUL4.SA,RSUL4,equity,RIOSULENSE,PN,BRRSULACNPR3,2013-01-02,42.82,8556.5,2,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2013-01-02,0.13,8038.672413793103,58,3,7100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JBDU9.SA,JBDU9,equity,J B DUARTE,ON  REC,BRJBDUR11OR0,2013-01-02,0.03,7954.090909090909,22,18,1393000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ELEK4.SA,ELEK4,equity,ELEKEIROZ,PN,BRELEKACNPR2,2013-01-02,8.4,7059.611111111111,18,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2013-01-02,1.01,6755.030303030303,33,2,12300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SPRI5.SA,SPRI5,equity,SPRINGER,PNA,BRSPRIACNPA5,2013-01-02,0.5,6730.666666666667,36,10,8100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,NETC3.SA,NETC3,equity,NET,ON      N2,BRNETCACNOR6,2013-01-02,26.81,6702.75,4,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LIXC4.SA,LIXC4,equity,LIX DA CUNHA,PN,BRLIXCACNPR0,2013-01-02,0.82,6517.3,30,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CCHI4.SA,CCHI4,equity,CHIARELLI,PN,BRCCHIACNPR2,2013-01-02,0.07,5990.909090909091,33,2,60000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FTRX4.SA,FTRX4,equity,FAB C RENAUX,PN,BRFTRXACNPR7,2013-01-02,0.22,5832.894736842105,38,2,3000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTNM3.SA,CTNM3,equity,COTEMINAS,ON,BRCTNMACNOR9,2013-01-02,3.78,5789.6875,16,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BMKS3.SA,BMKS3,equity,BIC MONARK,ON,BRBMKSACNOR9,2013-01-02,389.34,5536.401666666667,42,2,2,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2013-01-02,4.65,5240.227272727273,22,3,5800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EEEL3.SA,EEEL3,equity,CEEE-GT,ON      N1,BREEELACNOR8,2013-01-02,2.11,5165.777777777777,27,8,2500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RCSL3.SA,RCSL3,equity,RECRUSUL,ON,BRRCSLACNOR4,2013-01-02,0.08,4800.586206896552,58,11,9000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TEKA3.SA,TEKA3,equity,TEKA,ON,BRTEKAACNOR6,2013-01-02,0.69,4535.833333333333,18,6,4800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PATI3.SA,PATI3,equity,PANATLANTICA,ON,BRPATIACNOR6,2013-01-02,15.05,4019.5,4,3,400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,INET3.SA,INET3,equity,INEPAR TEL,ON,BRINETACNOR3,2013-01-02,0.07,3935.6428571428573,56,8,143000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BMIN4.SA,BMIN4,equity,MERC INVEST,PN,BRBMINACNPR1,2013-01-02,0.29,3461.9148936170213,47,3,4000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2013-01-02,0.17,3345.0,30,1,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EKTR4.SA,EKTR4,equity,ELEKTRO,PN,BREKTRACNPR7,2013-01-02,25.99,3286.75,4,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,NUTR3M.SA,NUTR3M,equity,NUTRIPLANT,ON      MA,BRNUTRACNOR0,2013-01-02,3.0,3182.6315789473683,38,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CBEE3.SA,CBEE3,equity,AMPLA ENERG,ON *,BRCBEEACNOR3,2013-01-02,1.23,3118.344827586207,29,1,400000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LIXC3.SA,LIXC3,equity,LIX DA CUNHA,ON,BRLIXCACNOR3,2013-01-02,1.19,3042.3333333333335,12,1,5000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PATI4.SA,PATI4,equity,PANATLANTICA,PN,BRPATIACNPR3,2013-01-02,15.5,2996.0,5,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VINE5.SA,VINE5,equity,VICUNHA TEXT,PNA,BRVINEACNPA2,2013-01-02,11.97,2657.5714285714284,7,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AZEV4.SA,AZEV4,equity,AZEVEDO,PN,BRAZEVACNPR7,2013-01-02,2.0,2640.6,25,3,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ELEK3.SA,ELEK3,equity,ELEKEIROZ,ON,BRELEKACNOR5,2013-01-02,7.0,2624.3076923076924,13,4,400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PMET6.SA,PMET6,equity,PRO METALURG,PNB*,BRPMETACNPB1,2013-01-02,0.15,2586.04,25,1,200000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TCNO4.SA,TCNO4,equity,TECNOSOLO,PN,BRTCNOACNPR2,2013-01-02,0.13,2524.0877192982457,57,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA,BRUNIPACNPA0,2013-01-02,0.65,2347.25,12,10,10900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EKTR3.SA,EKTR3,equity,ELEKTRO,ON,BREKTRACNOR0,2013-01-02,23.0,2150.5,2,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GTDP3B.SA,GTDP3B,equity,GTD PART,ON  EJ  MB,BRGTDPACNOR4,2013-01-02,0.25,2025.5172413793102,29,2,500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SPRI6.SA,SPRI6,equity,SPRINGER,PNB,BRSPRIACNPB3,2013-01-02,0.44,1505.4615384615386,26,11,7700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FRAS3.SA,FRAS3,equity,FRAS-LE,ON  EJ  N1,BRFRASACNOR0,2013-01-02,6.31,1341.25,4,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AORE3.SA,AORE3,equity,ALL ORE,ON,BRAOREACNOR2,2013-01-02,4.4,887.3,10,3,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GTDP4B.SA,GTDP4B,equity,GTD PART,PN  EJ  MB,BRGTDPACNPR1,2013-01-02,0.24,539.6551724137931,29,4,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2013-01-02,61.27,98055171.88833334,60,3869,3128520,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2013-01-02,93.69,3706869.1083333334,60,140,13150,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2013-01-02,76.59,3120121.1866666665,60,25,105350,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2013-01-02,57.61,1241177.8016666665,60,98,121940,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2013-01-02,62.5,1175865.8580645162,31,4,50,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GOVE11.SA,GOVE11,etf,IT NOW IGCT,CI,BRGOVECTF004,2013-01-02,22.05,1122076.774137931,58,931,9400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2013-01-02,36.13,784255.3816666666,60,78,2430,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2013-01-02,44.57,470743.52093023254,43,4,108010,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2013-01-02,40.24,113104.8075,40,3,110,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2013-01-02,24.54,93088.11111111111,54,3,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CSMO11.SA,CSMO11,etf,ISHARES CSMO,CI,BRCSMOCTF002,2013-01-02,47.57,63828.80175438597,57,15,2440,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2013-01-02,0.07,45663.311499999996,60,12,582551000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MOBI11.SA,MOBI11,etf,ISHARES MOBI,CI,BRMOBICTF005,2013-01-02,18.43,18771.1,52,5,510,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,UTIP11.SA,UTIP11,etf,ISHARES UTIP,CI,BRUTIPCTF007,2013-01-02,23.17,13858.563829787234,47,1,40,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FSRF11.SA,FSRF11,etf,FISET FL REF,CI,BRFSRFCTF010,2013-01-02,0.12,8319.18918918919,37,2,9000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MILA11.SA,MILA11,etf,ISHARES MILA,CI,BRMILACTF003,2013-01-02,48.77,2965.6555555555556,27,2,20,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2013-01-02,19.87,2269.0176470588235,51,4,160,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2013-01-02,119.65,46126634.781666666,12,1871,59332,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2013-01-02,156.5,2255771.9328333335,60,139,13846,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2013-01-02,1785.0,1891097.3673333332,60,42,548,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2013-01-02,1795.0,1340792.0575,60,11,79,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI,BRXTEDCTF006,2013-01-02,103.7,1325643.619032258,31,108,4925,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BCFF11B.SA,BCFF11B,fii,FII BC FFII,CI      MB,BRBCFFCTF000,2013-01-02,140.15,1283184.0178333335,60,113,4352,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEOC11B.SA,CEOC11B,fii,FII CEO CCP,CI      MB,BRCEOCCTF003,2013-01-02,105.0,1194843.4957142856,14,38,2631,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2013-01-02,105.99,1055321.131,60,56,4449,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HGBS11.SA,HGBS11,fii,FII CSHGSHOP,CI  ER,BRHGBSCTF000,2013-01-02,2200.0,999322.2491666668,60,29,307,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  I22,BRMXRFCTF008,2013-01-02,115.0,807482.1646666668,60,121,5592,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2013-01-02,106.0,775909.0457142858,28,19,1672,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FVBI11B.SA,FVBI11B,fii,FII VBI 4440,CI  ER  MB,BRFVBICTF004,2013-01-02,112.5,643938.4894999999,60,18,1563,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,XPGA11.SA,XPGA11,fii,FII XP GAIA,CI  ER,BRXPGACTF005,2013-01-02,113.4,602590.378,60,50,1860,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI,BRRBVOCTF007,2013-01-02,101.3,558895.225,4,35,2495,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AGCX11.SA,AGCX11,fii,FII AG CAIXA,CI  ER,BRAGCXCTF003,2013-01-02,1140.0,520829.44533333334,30,22,482,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EDGA11B.SA,EDGA11B,fii,FII GALERIA,CI  ER  MB,BREDGACTF001,2013-01-02,103.75,491607.44299999997,60,11,1266,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2013-01-02,1050.0,477766.79848484846,33,15,161,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JRDM11B.SA,JRDM11B,fii,FII SHOPJSUL,CI      MB,BRJRDMCTF002,2013-01-02,106.81,412032.9748214286,56,8,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AEFI11.SA,AEFI11,fii,FII AESAPAR,CI  ER,BRAEFICTF002,2013-01-02,119.69,342329.4985,60,29,671,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CNES11B.SA,CNES11B,fii,FII CENESP,CI  ER  MB,BRCNESCTF001,2013-01-02,133.9,318941.13440677966,59,15,813,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FEXC11B.SA,FEXC11B,fii,FII EXCELLEN,CI      MB,BRFEXCCTF007,2013-01-02,133.0,316218.9118333334,60,24,920,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ER,BRJSRECTF007,2013-01-02,1149.0,292168.3846153846,52,1,4,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HTMX11B.SA,HTMX11B,fii,FII HOTEL MX,CI  ERA MB,BRHTMXCTF000,2013-01-02,350.0,235286.155,60,40,670,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
