decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2019-01-02,BRKM3.SA,BRKM3,equity,BRASKEM,ON      N1,BRBRKMACNOR1,2019-01-02,45.81,80981.9,60,10,1600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IDNT3.SA,IDNT3,equity,IDEIASNET,ON,BRIDNTACNOR5,2019-01-02,5.68,75575.68333333333,60,79,30300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTNM4.SA,CTNM4,equity,COTEMINAS,PN,BRCTNMACNPR6,2019-01-02,8.14,74524.61666666667,60,95,40900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CELP7.SA,CELP7,equity,CELPA,PNC,BRCELPACNPC7,2019-01-02,3.33,73377.75,24,2,600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TRPL3.SA,TRPL3,equity,TRAN PAULIST,ON      N1,BRTRPLACNOR4,2019-01-02,68.21,71362.8947368421,38,5,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RCSL3.SA,RCSL3,equity,RECRUSUL,ON,BRRCSLACNOR4,2019-01-02,2.68,69634.96296296296,54,10,2600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,INEP3.SA,INEP3,equity,INEPAR,ON,BRINEPACNOR1,2019-01-02,5.52,67115.81666666667,60,4,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CCXC3.SA,CCXC3,equity,CCX CARVAO,ON      NM,BRCCXCACNOR5,2019-01-02,3.57,64359.40677966102,59,19,6700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA EB,BRUNIPACNPA0,2019-01-02,37.52,64209.96078431373,51,1,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GPCP3.SA,GPCP3,equity,GPC PART,ON,BRGPCPACNOR4,2019-01-02,9.13,58167.57627118644,59,14,2300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CGRA3.SA,CGRA3,equity,GRAZZIOTIN,ON  EJ,BRCGRAACNOR2,2019-01-02,23.49,50230.15789473684,57,10,1900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALPA3.SA,ALPA3,equity,ALPARGATAS,ON      N1,BRALPAACNOR0,2019-01-02,16.8,48991.480769230766,52,21,5500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENGI4.SA,ENGI4,equity,ENERGISA,PN      N2,BRENGIACNPR7,2019-01-02,7.36,48416.15517241379,58,34,10800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EMAE4.SA,EMAE4,equity,EMAE,PN,BREMAEACNPR1,2019-01-02,18.2,45130.509090909094,55,10,2900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RANI3.SA,RANI3,equity,CELUL IRANI,ON,BRRANIACNOR5,2019-01-02,2.91,41082.0,58,6,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RAPT3.SA,RAPT3,equity,RANDON PART,ON      N1,BRRAPTACNOR7,2019-01-02,6.55,40286.51666666667,60,17,3200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TCNO4.SA,TCNO4,equity,TECNOSOLO,PN,BRTCNOACNPR2,2019-01-02,1.66,39326.53333333333,60,16,12900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BAZA3.SA,BAZA3,equity,AMAZONIA,ON,BRBAZAACNOR0,2019-01-02,24.99,38480.510204081635,49,7,2400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CRDE3.SA,CRDE3,equity,CR2,ON      NM,BRCRDEACNOR1,2019-01-02,19.98,36820.71929824561,57,6,1900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRIV4.SA,BRIV4,equity,ALFA INVEST,PN,BRBRIVACNPR3,2019-01-02,6.31,36796.47826086957,46,16,5700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EALT4.SA,EALT4,equity,ACO ALTONA,PN,BREALTACNPR1,2019-01-02,4.4,36045.08474576271,59,21,9500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CRIV3.SA,CRIV3,equity,ALFA FINANC,ON,BRCRIVACNOR4,2019-01-02,4.3,33590.153846153844,13,1,3800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HBTS5.SA,HBTS5,equity,HABITASUL,PNA,BRHBTSACNPA3,2019-01-02,10.0,33146.545454545456,22,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TAEE4.SA,TAEE4,equity,TAESA,PN  EJ  N2,BRTAEEACNPR6,2019-01-02,7.61,32694.366666666665,60,36,7000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN,BRMGELACNPR3,2019-01-02,5.05,32103.929824561405,57,33,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,COCE3.SA,COCE3,equity,COELCE,ON,BRCOCEACNOR0,2019-01-02,39.9,30551.875,8,1,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BNBR3.SA,BNBR3,equity,NORD BRASIL,ON,BRBNBRACNOR8,2019-01-02,37.99,30053.433333333334,30,6,1400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2019-01-02,35.13,29901.06818181818,44,5,500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MMXM3.SA,MMXM3,equity,MMX MINER,ON      NM,BRMMXMACNOR2,2019-01-02,2.22,27950.95,60,18,7300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENMA3B.SA,ENMA3B,equity,CEMAR,ON      MB,BRENMAACNOR5,2019-01-02,32.0,27854.666666666668,24,2,1000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2019-01-02,1.59,25847.48214285714,56,18,5000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OSXB3.SA,OSXB3,equity,OSX BRASIL,ON      NM,BROSXBACNOR8,2019-01-02,3.58,25687.352941176472,51,7,1700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTNM3.SA,CTNM3,equity,COTEMINAS,ON,BRCTNMACNOR9,2019-01-02,8.49,25077.214285714286,42,28,4600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MNDL3.SA,MNDL3,equity,MUNDIAL,ON,BRMNDLACNOR4,2019-01-02,27.0,23757.352941176472,34,8,1900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CAMB4.SA,CAMB4,equity,CAMBUCI,PN,BRCAMBACNPR1,2019-01-02,28.99,23737.25581395349,43,4,1400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,REDE3.SA,REDE3,equity,REDE ENERGIA,ON,BRREDEACNOR7,2019-01-02,6.94,23494.071428571428,56,12,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SLED3.SA,SLED3,equity,SARAIVA LIVR,ON      N2,BRSLEDACNOR0,2019-01-02,2.2,21870.340425531915,47,2,2000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TOYB4.SA,TOYB4,equity,TECTOY,PN,BRTOYBACNPR1,2019-01-02,1.8,20795.57894736842,57,3,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TXRX4.SA,TXRX4,equity,TEX RENAUX,PN,BRTXRXACNPR0,2019-01-02,1.81,20260.809523809523,42,4,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENGI3.SA,ENGI3,equity,ENERGISA,ON      N2,BRENGIACNOR0,2019-01-02,8.6,19904.53448275862,58,39,6500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2019-01-02,3.27,18757.01724137931,58,42,50400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2019-01-02,8.0,17769.239130434784,46,3,300,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CEDO4.SA,CEDO4,equity,CEDRO,PN      N1,BRCEDOACNPR5,2019-01-02,6.0,17721.241379310344,29,7,2600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TAEE3.SA,TAEE3,equity,TAESA,ON  EJ  N2,BRTAEEACNOR9,2019-01-02,8.95,17109.983333333334,60,26,4000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2019-01-02,2.28,15722.65306122449,49,5,1700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALUP4.SA,ALUP4,equity,ALUPAR,PN      N2,BRALUPACNPR5,2019-01-02,5.8,15456.293103448275,58,27,6600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CSRN5.SA,CSRN5,equity,COSERN,PNA,BRCSRNACNPA3,2019-01-02,16.4,14073.166666666666,6,3,800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALUP3.SA,ALUP3,equity,ALUPAR,ON      N2,BRALUPACNOR8,2019-01-02,7.31,13603.045454545454,44,31,3800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,WLMM4.SA,WLMM4,equity,WLM IND COM,PN,BRWLMMACNPR3,2019-01-02,5.08,13488.052631578947,57,8,2800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTSA4.SA,CTSA4,equity,SANTANENSE,PN,BRCTSAACNPR0,2019-01-02,6.8,13448.543859649122,57,32,7900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EKTR4.SA,EKTR4,equity,ELEKTRO,PN,BREKTRACNPR7,2019-01-02,19.6,13260.148148148148,27,4,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ADHM3.SA,ADHM3,equity,ADVANCED-DH,ON,BRADHMACNOR9,2019-01-02,1.5,13091.684210526315,57,3,1800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PLAS3.SA,PLAS3,equity,PLASCAR PART,ON,BRPLASACNOR2,2019-01-02,8.99,12715.258064516129,31,11,1800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2019-01-02,3.78,12691.450980392157,51,7,3200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PEAB3.SA,PEAB3,equity,PAR AL BAHIA,ON,BRPEABACNOR3,2019-01-02,37.58,12638.414634146342,41,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CSRN3.SA,CSRN3,equity,COSERN,ON,BRCSRNACNOR0,2019-01-02,16.3,12081.40909090909,22,6,1400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TELB3.SA,TELB3,equity,TELEBRAS,ON,BRTELBACNOR2,2019-01-02,30.0,11799.42857142857,14,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2019-01-02,4.21,11657.820512820514,39,3,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CESP5.SA,CESP5,equity,CESP,PNA     N1,BRCESPACNPA6,2019-01-02,20.3,10926.32142857143,28,4,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENMT3.SA,ENMT3,equity,ENERGISA MT,ON,BRENMTACNOR5,2019-01-02,20.3,10888.708333333334,24,5,1600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JFEN3.SA,JFEN3,equity,JOAO FORTES,ON,BRJFENACNOR0,2019-01-02,3.3,10851.690476190477,42,5,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JBDU4.SA,JBDU4,equity,J B DUARTE,PN,BRJBDUACNPR3,2019-01-02,10.5,10778.98,50,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BEES4.SA,BEES4,equity,BANESTES,PN  EJ,BRBEESACNPR6,2019-01-02,4.2,10543.620689655172,58,9,1800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CEEB3.SA,CEEB3,equity,COELBA,ON,BRCEEBACNOR3,2019-01-02,26.6,10470.558823529413,34,3,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTSA3.SA,CTSA3,equity,SANTANENSE,ON,BRCTSAACNOR3,2019-01-02,4.68,10199.363636363636,55,14,9000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FESA3.SA,FESA3,equity,FERBASA,ON  EJ  N1,BRFESAACNOR8,2019-01-02,26.35,9433.21052631579,19,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CBEE3.SA,CBEE3,equity,AMPLA ENERG,ON,BRCBEEACNOR3,2019-01-02,25.9,7470.0,11,4,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2019-01-02,1.61,7139.122807017544,57,4,1600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RANI4.SA,RANI4,equity,CELUL IRANI,PN,BRRANIACNPR2,2019-01-02,2.92,6933.340909090909,44,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TKNO4.SA,TKNO4,equity,TEKNO,PN,BRTKNOACNPR5,2019-01-02,35.68,6396.888888888889,9,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ELET5.SA,ELET5,equity,ELETROBRAS,PNA     N1,BRELETACNPA9,2019-01-02,33.9,6166.692307692308,13,4,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2019-01-02,5.4,5907.5,26,4,500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BTTL3.SA,BTTL3,equity,BATTISTELLA,ON,BRBTTLACNOR0,2019-01-02,3.57,5885.0,25,9,2200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MWET4.SA,MWET4,equity,WETZEL S/A,PN,BRMWETACNPR3,2019-01-02,3.1,5819.892857142857,28,10,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JBDU3.SA,JBDU3,equity,J B DUARTE,ON,BRJBDUACNOR6,2019-01-02,9.8,5759.710526315789,38,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPAC5.SA,BPAC5,equity,BTGP BANCO,PNA,BRBPACACNPA0,2019-01-02,8.0,4670.222222222223,45,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPAC3.SA,BPAC3,equity,BTGP BANCO,ON,BRBPACACNOR7,2019-01-02,8.29,3890.5714285714284,28,5,500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ELEK4.SA,ELEK4,equity,ELEKEIROZ,PN  EJ,BRELEKACNPR2,2019-01-02,12.0,3703.222222222222,18,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IDVL3.SA,IDVL3,equity,INDUSVAL,ON      N2,BRIDVLACNOR5,2019-01-02,1.47,3503.9523809523807,21,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2019-01-02,6.82,2479.28,25,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,USIM6.SA,USIM6,equity,USIMINAS,PNB     N1,BRUSIMACNPB4,2019-01-02,9.0,1800.0,1,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2019-01-02,87.9,398356497.4638333,60,12751,5021260,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BOVV11.SA,BOVV11,etf,IT NOW IBOV,CI,BRBOVVCTF009,2019-01-02,91.45,78341300.175,60,222,609860,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2019-01-02,155.9,8486081.823333332,60,203,215000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2019-01-02,100.52,7853620.42,60,409,69360,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2019-01-02,89.0,7719948.838333334,60,1283,201750,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SPXI11.SA,SPXI11,etf,IT NOW SPXI,CI,BRSPXICTF003,2019-01-02,98.35,1551929.1533333333,60,21,27140,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2019-01-02,49.45,479699.72,60,47,7240,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FSRF11.SA,FSRF11,etf,FISET FL REF,CI,BRFSRFCTF010,2019-01-02,0.25,356628.7931034483,58,46,324000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2019-01-02,89.61,266161.37666666665,60,4,23010,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2019-01-02,97.5,226928.80204081634,49,7,2120,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2019-01-02,0.18,217764.62466666667,60,87,324893000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2019-01-02,74.2,161148.61166666666,60,17,1650,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2019-01-02,102.16,127832.2474576271,59,22,1810,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2019-01-02,32.06,91804.9074074074,54,4,260,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBSD11.SA,BBSD11,etf,BB ETF SP DV,CI,BRBBSDCTF000,2019-01-02,71.14,70048.0627118644,59,24,1510,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPOM11.SA,XPOM11,etf,FIP XP OMEGA,CI,BRXPOMCTF004,2019-01-02,103.25,53604.381132075476,53,7,251,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FPOR11.SA,FPOR11,etf,FIP PORT SUD,CI,BRFPORCTF000,2019-01-02,0.8,53086.88516129032,31,11,245488,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2019-01-02,32.16,25930.986666666668,60,18,960,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FSTU11.SA,FSTU11,etf,FISET TUR,CI,BRFSTUCTF015,2019-01-02,0.29,24535.283018867925,53,2,2000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FNOR11.SA,FNOR11,etf,FINOR,CI *,BRFNORCTF013,2019-01-02,0.23,18526.720333333335,60,10,1321000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGLG11.SA,HGLG11,fii,FII CSHG LOG,CI  ER,BRHGLGCTF004,2019-01-02,140.9,2851181.5401666667,60,1418,29789,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VISC11.SA,VISC11,fii,FII VINCI SC,CI  ER,BRVISCCTF005,2019-01-02,107.94,2826190.9645000002,60,1473,20890,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2019-01-02,139.43,2754202.907833333,60,364,12470,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2019-01-02,148.67,2733978.648,60,717,10686,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2019-01-02,104.0,2630086.9605,60,1764,21401,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2019-01-02,105.16,2545974.691,60,576,15211,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GGRC11.SA,GGRC11,fii,FII GGRCOVEP,CI,BRGGRCCTF002,2019-01-02,136.62,2307850.574,60,532,10634,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNIP11.SA,KNIP11,fii,FII KINEA IP,CI  ER,BRKNIPCTF001,2019-01-02,109.03,1892010.6906666667,60,311,14552,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BZLI11.SA,BZLI11,fii,FII BRREALTY,CI,BRBZLICTF003,2019-01-02,13.95,1802168.3528,25,1,1,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2019-01-02,147.7,1759174.5956666665,60,462,9702,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGBS11.SA,HGBS11,fii,FII HEDGEBS,CI  ER,BRHGBSCTF000,2019-01-02,237.4,1345223.1525,60,372,7133,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPML11.SA,XPML11,fii,FII XP MALLS,CI,BRXPMLCTF000,2019-01-02,108.58,1171910.5141666667,60,910,17035,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ER,BRJSRECTF007,2019-01-02,102.38,1158923.0291666666,60,387,12436,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBRR11.SA,RBRR11,fii,FII RBRHGRAD,CI,BRRBRRCTF008,2019-01-02,112.0,1150704.6724999999,60,390,8518,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SAAG11.SA,SAAG11,fii,FII SANT AGE,CI  ER,BRSAAGCTF007,2019-01-02,127.9,941808.4491666667,60,110,3017,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPLG11.SA,XPLG11,fii,FII XP LOG,CI  ER,BRXPLGCTF002,2019-01-02,103.37,928941.5686666666,60,397,6775,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BCFF11.SA,BCFF11,fii,FII BC FFII,CI,BRBCFFCTF000,2019-01-02,86.85,917753.549,60,676,14883,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGCR11.SA,HGCR11,fii,FII CSHG CRI,CI  ER,BRHGCRCTF000,2019-01-02,115.25,853762.3925,60,286,13270,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MALL11.SA,MALL11,fii,FII MALLS BP,CI  ER,BRMALLCTF007,2019-01-02,106.5,758716.0549999999,60,501,11282,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TGAR11.SA,TGAR11,fii,FII TG ATIVO,CI  ER,BRTGARCTF009,2019-01-02,122.4,731573.654,60,75,6200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VRTA11.SA,VRTA11,fii,FII FATOR VE,CI  ER,BRVRTACTF008,2019-01-02,116.91,718061.06,60,374,5833,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  ER,BRMXRFCTF008,2019-01-02,10.25,702741.8466666666,60,1268,119658,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2019-01-02,426.5,647268.4733333333,60,177,1274,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
